SNO	FileName	Index	KeyHash	Key	Translation	
1104198	Achievement_Class_Sorcerer_General_II_Enchant2	1	3707583	Desc	Kill 150 enemies with your Enchantments.
1216325	Achievement_Class_Sorcerer_General_I_Conjuration	0	4062401	Name	Conjured Carnage
1216325	Achievement_Class_Sorcerer_General_I_Conjuration	1	3707583	Desc	Get 200 kills with your Conjurations. 
1216322	Achievement_Class_Sorcerer_General_I_Fire	0	4062401	Name	Crash and Burn
1216322	Achievement_Class_Sorcerer_General_I_Fire	1	3707583	Desc	Kill 200 enemies with Fire damage in a single dungeon.
1104196	Achievement_Class_Sorcerer_General_I_Frost	0	4062401	Name	Frostbite
1104196	Achievement_Class_Sorcerer_General_I_Frost	1	3707583	Desc	Freeze enemies 500 times.
1104199	Achievement_Class_Sorcerer_General_I_Lightning	0	4062401	Name	Shock and Awe
1104199	Achievement_Class_Sorcerer_General_I_Lightning	1	3707583	Desc	Kill 15 enemies with Ball Lightning in 5 seconds. 
1216327	Achievement_Class_Sorcerer_Progression_II_Paragon	0	4062401	Name	Disciple of the Vizjerei
1216327	Achievement_Class_Sorcerer_Progression_II_Paragon	1	3707583	Desc	Unlock 2 Legendary Paragon Nodes as a Sorcerer. 
1104197	Achievement_Class_Sorcerer_Progression_I_Level50	0	4062401	Name	Apprentice of the Vizjerei
1104197	Achievement_Class_Sorcerer_Progression_I_Level50	1	3707583	Desc	Reach Level 70 as a Sorcerer.
1660315	Achievement_Console_Cedar_BanditCultistKnight	0	4062401	Name	Tortured Souls
1660315	Achievement_Console_Cedar_BanditCultistKnight	1	3707583	Desc	Kill 666 Bandits, Cultists, or Knights.
1660315	Achievement_Console_Cedar_BanditCultistKnight	2	1035218715	Crit_240310	Kill Bandits
1660315	Achievement_Console_Cedar_BanditCultistKnight	3	1035218716	Crit_240311	Kill Cultists
1660315	Achievement_Console_Cedar_BanditCultistKnight	4	1035218717	Crit_240312	Kill Knights
1660318	Achievement_Console_Cedar_Barbarian	0	4062401	Name	Hammer Down
1660318	Achievement_Console_Cedar_Barbarian	1	3707583	Desc	Kill 50 enemies while Berserking as a Barbarian.
1660320	Achievement_Console_Cedar_Campaign	0	4062401	Name	Emancipation
1660320	Achievement_Console_Cedar_Campaign	1	3707583	Desc	Complete the campaign.
1660322	Achievement_Console_Cedar_CodexAspects	0	4062401	Name	Curious Collector
1660322	Achievement_Console_Cedar_CodexAspects	1	3707583	Desc	Imprint 10 items at the Occultist with an Aspect from the Codex of Power.
1660324	Achievement_Console_Cedar_Crafting	0	1036697843	Crit_258892	Craft Elixir
1660324	Achievement_Console_Cedar_Crafting	1	1036697844	Crit_258893	Craft Incense
1660324	Achievement_Console_Cedar_Crafting	2	4062401	Name	Convenient Crafts
1660324	Achievement_Console_Cedar_Crafting	3	3707583	Desc	Craft any Elixir and any Incense.
1660326	Achievement_Console_Cedar_DemonFallenGoatmen	0	4062401	Name	Legion Killer
1660326	Achievement_Console_Cedar_DemonFallenGoatmen	1	3707583	Desc	Kill 666 Demons, Fallen, or Goatmen.
1660326	Achievement_Console_Cedar_DemonFallenGoatmen	2	1035218782	Crit_240331	Kill Demons
1660326	Achievement_Console_Cedar_DemonFallenGoatmen	3	1035218783	Crit_240332	Kill Fallen
1660326	Achievement_Console_Cedar_DemonFallenGoatmen	4	1035218784	Crit_240333	Kill Goatman
1660329	Achievement_Console_Cedar_DrownedVampireWerewolf	0	4062401	Name	Turned
1660329	Achievement_Console_Cedar_DrownedVampireWerewolf	1	3707583	Desc	Kill 666 Drowned, Vampires, or Werewolves.
1660329	Achievement_Console_Cedar_DrownedVampireWerewolf	2	1035218789	Crit_240338	Kill Drowned
1660329	Achievement_Console_Cedar_DrownedVampireWerewolf	3	1035218790	Crit_240339	Kill Vampires
1660329	Achievement_Console_Cedar_DrownedVampireWerewolf	4	1035218814	Crit_240340	Kill Werewolves
1660331	Achievement_Console_Cedar_Druid	0	4062401	Name	Shifty Swipes
1660331	Achievement_Console_Cedar_Druid	1	3707583	Desc	Kill 50 enemies in Werebear form and 50 enemies in Werewolf form as a Druid. 
1660331	Achievement_Console_Cedar_Druid	2	1035218819	Crit_240345	Werebear Kills
1660331	Achievement_Console_Cedar_Druid	3	1035218820	Crit_240346	Werewolf Kills
1660334	Achievement_Console_Cedar_Exploration	0	4062401	Name	Estuar Sightseer
1660334	Achievement_Console_Cedar_Exploration	1	3707583	Desc	Explore all of Estuar.
1660334	Achievement_Console_Cedar_Exploration	2	1035218847	Crit_240350	Explore Fractured Peaks
1660334	Achievement_Console_Cedar_Exploration	3	1035218848	Crit_240351	Explore Scosglen
1660334	Achievement_Console_Cedar_Exploration	4	1035218849	Crit_240352	Explore Dry Steppes
1660334	Achievement_Console_Cedar_Exploration	5	1035218850	Crit_240353	Explore Kehjistan
1660334	Achievement_Console_Cedar_Exploration	6	1035218851	Crit_240354	Explore Hawezar
1660336	Achievement_Console_Cedar_GhostSkeletonZombie	0	4062401	Name	Undead Undone
1660336	Achievement_Console_Cedar_GhostSkeletonZombie	1	3707583	Desc	Kill 666 Ghosts, Skeletons, or Zombies.
1660336	Achievement_Console_Cedar_GhostSkeletonZombie	2	1035218881	Crit_240361	Kill Ghosts
1660336	Achievement_Console_Cedar_GhostSkeletonZombie	3	1035218882	Crit_240362	Kill Skeleton
1660336	Achievement_Console_Cedar_GhostSkeletonZombie	4	1035218883	Crit_240363	Kill Zombie
1660338	Achievement_Console_Cedar_Helltide	0	4062401	Name	Turning the Tides
1660338	Achievement_Console_Cedar_Helltide	1	3707583	Desc	Collect 1000 Aberrant Cinder in Helltide zones. 
1660345	Achievement_Console_Cedar_Level100	0	4062401	Name	Devoted Protector
1660345	Achievement_Console_Cedar_Level100	1	3707583	Desc	Reach Paragon Level 200 with any character. 
1660340	Achievement_Console_Cedar_Level50	0	4062401	Name	Dedicated Protector
1660340	Achievement_Console_Cedar_Level50	1	3707583	Desc	Reach Level 50 with any character. 
1660343	Achievement_Console_Cedar_Level50Hardcore	0	4062401	Name	True Perseverance
1660343	Achievement_Console_Cedar_Level50Hardcore	1	3707583	Desc	Reach Level 50 with a Hardcore character.
1660347	Achievement_Console_Cedar_Necromancer	0	4062401	Name	Army of Bones
1660347	Achievement_Console_Cedar_Necromancer	1	3707583	Desc	Summon 100 Skeleton Mages or Warriors as a Necromancer.
1660349	Achievement_Console_Cedar_NightmareDungeons	0	4062401	Name	Living Nightmares
1660349	Achievement_Console_Cedar_NightmareDungeons	1	3707583	Desc	Complete a Nightmare Dungeon in Torment 2 or higher.
1660356	Achievement_Console_Cedar_PVP	0	4062401	Name	Master Combatant
1660356	Achievement_Console_Cedar_PVP	1	3707583	Desc	Get 5 PvP kills.
1660352	Achievement_Console_Cedar_Potion	0	4062401	Name	First Aid
1660352	Achievement_Console_Cedar_Potion	1	3707583	Desc	Use your Healing Potion 1,000 times. 
1660358	Achievement_Console_Cedar_Rogue	0	4062401	Name	In and Out
1660358	Achievement_Console_Cedar_Rogue	1	3707583	Desc	Kill 50 enemies in melee range and 50 enemies out of melee range as a Rogue.
1660358	Achievement_Console_Cedar_Rogue	2	1035218983	Crit_240394	Melee Kills
1660358	Achievement_Console_Cedar_Rogue	3	1035218984	Crit_240395	Range Kills
1660360	Achievement_Console_Cedar_SnakeSpider	0	4062401	Name	Exterminator
1660360	Achievement_Console_Cedar_SnakeSpider	1	3707583	Desc	Kill 666 Snakes or Spiders.
1660360	Achievement_Console_Cedar_SnakeSpider	2	1035218988	Crit_240399	Kill Snakes
1660360	Achievement_Console_Cedar_SnakeSpider	3	1035219771	Crit_240400	Kill Spiders
1660362	Achievement_Console_Cedar_Sorcerer	0	4062401	Name	Master of the Elements
1660362	Achievement_Console_Cedar_Sorcerer	1	3707583	Desc	Kill 100 enemies with Fire, Frost, or Lightning damage as a Sorcerer.
1660362	Achievement_Console_Cedar_Sorcerer	2	1035219775	Crit_240404	Fire Kills
1660362	Achievement_Console_Cedar_Sorcerer	3	1035219776	Crit_240405	Frost Kills
1660362	Achievement_Console_Cedar_Sorcerer	4	1035219777	Crit_240406	Lightning Kills
1660364	Achievement_Console_Cedar_UberLilith	0	4062401	Name	End of the First Mother
1660364	Achievement_Console_Cedar_UberLilith	1	3707583	Desc	Defeat the Echo of Lilith.
1660366	Achievement_Console_Cedar_Upgrading	0	4062401	Name	Potent Alterations
1660366	Achievement_Console_Cedar_Upgrading	1	3707583	Desc	Temper a piece of Armor, Jewelry, and a Weapon.
1660366	Achievement_Console_Cedar_Upgrading	2	1035219808	Crit_240414	Temper Armor
1660366	Achievement_Console_Cedar_Upgrading	3	1035219809	Crit_240415	Temper  Jewelry
1660366	Achievement_Console_Cedar_Upgrading	4	1035219810	Crit_240416	Temper Weapon
1660368	Achievement_Console_Cedar_Whispers	0	4062401	Name	Chaotic Whispers
1660368	Achievement_Console_Cedar_Whispers	1	3707583	Desc	Acquire 10 Caches of Chaos from the Tree of Whispers.
1660370	Achievement_Console_Cedar_WorldBoss	0	4062401	Name	Worldly Slayer
1660370	Achievement_Console_Cedar_WorldBoss	1	3707583	Desc	Kill any World Boss.
1275802	Achievement_Console_PS_BanditCultistKnight	0	4062401	Name	Tortured Souls
1275802	Achievement_Console_PS_BanditCultistKnight	1	3707583	Desc	Kill 666 Bandits, Cultists, or Knights.
1275802	Achievement_Console_PS_BanditCultistKnight	2	1034216016	Crit_235696	Kill Bandits
1275802	Achievement_Console_PS_BanditCultistKnight	3	1034216015	Crit_235695	Kill Cultists
1275802	Achievement_Console_PS_BanditCultistKnight	4	1034216014	Crit_235694	Kill Knights
1275813	Achievement_Console_PS_Barbarian	0	4062401	Name	Hammer Down
1275813	Achievement_Console_PS_Barbarian	1	3707583	Desc	Kill 50 enemies while Berserking as a Barbarian.
1272990	Achievement_Console_PS_Campaign	0	4062401	Name	Emancipation
1272990	Achievement_Console_PS_Campaign	1	3707583	Desc	Complete the campaign.
1277686	Achievement_Console_PS_CodexAspects	0	4062401	Name	Curious Collector
1277686	Achievement_Console_PS_CodexAspects	1	3707583	Desc	Imprint 10 items at the Occultist with an Aspect from the Codex of Power.
1276047	Achievement_Console_PS_Crafting	0	1036697845	Crit_258894	Craft Elixir
1276047	Achievement_Console_PS_Crafting	1	1036697846	Crit_258895	Craft Incense
1276047	Achievement_Console_PS_Crafting	2	4062401	Name	Convenient Crafts
1276047	Achievement_Console_PS_Crafting	3	3707583	Desc	Craft any Elixir and any Incense.
1274874	Achievement_Console_PS_DemonFallenGoatmen	0	4062401	Name	Legion Killer
1274874	Achievement_Console_PS_DemonFallenGoatmen	1	3707583	Desc	Kill 666 Demons, Fallen, or Goatmen.
1274874	Achievement_Console_PS_DemonFallenGoatmen	2	1034215952	Crit_235678	Kill Demons
1274874	Achievement_Console_PS_DemonFallenGoatmen	3	1034215951	Crit_235677	Kill Fallen
1274874	Achievement_Console_PS_DemonFallenGoatmen	4	1034215950	Crit_235676	Kill Goatman
1275799	Achievement_Console_PS_DrownedVampireWerewolf	0	4062401	Name	Turned
1275799	Achievement_Console_PS_DrownedVampireWerewolf	1	3707583	Desc	Kill 666 Drowned, Vampires, or Werewolves.
1275799	Achievement_Console_PS_DrownedVampireWerewolf	2	1034216013	Crit_235693	Kill Drowned
1275799	Achievement_Console_PS_DrownedVampireWerewolf	3	1034216012	Crit_235692	Kill Vampires
1275799	Achievement_Console_PS_DrownedVampireWerewolf	4	1034216011	Crit_235691	Kill Werewolves
1275975	Achievement_Console_PS_Druid	0	4062401	Name	Shifty Swipes
1275975	Achievement_Console_PS_Druid	1	3707583	Desc	Kill 50 enemies in Werebear form and 50 enemies in Werewolf form as a Druid. 
1275975	Achievement_Console_PS_Druid	2	1034216803	Crit_235701	Werebear Kills
1275975	Achievement_Console_PS_Druid	3	1034216804	Crit_235702	Werewolf Kills
1277682	Achievement_Console_PS_Exploration	0	4062401	Name	Estuar Sightseer
1277682	Achievement_Console_PS_Exploration	1	3707583	Desc	Explore all of Estuar.
1277682	Achievement_Console_PS_Exploration	2	1034253008	Crit_236785	Explore Fractured Peaks
1277682	Achievement_Console_PS_Exploration	3	1034253012	Crit_236789	Explore Scosglen
1277682	Achievement_Console_PS_Exploration	4	1034253036	Crit_236790	Explore Dry Steppes
1277682	Achievement_Console_PS_Exploration	5	1034253037	Crit_236791	Explore Kehjistan
1277682	Achievement_Console_PS_Exploration	6	1034253038	Crit_236792	Explore Hawezar
1274877	Achievement_Console_PS_GhostSkeletonZombie	0	4062401	Name	Undead Undone
1274877	Achievement_Console_PS_GhostSkeletonZombie	1	3707583	Desc	Kill 666 Ghosts, Skeletons, or Zombies.
1274877	Achievement_Console_PS_GhostSkeletonZombie	2	1034215978	Crit_235681	Kill Ghosts
1274877	Achievement_Console_PS_GhostSkeletonZombie	3	1034215977	Crit_235680	Kill Skeleton
1274877	Achievement_Console_PS_GhostSkeletonZombie	4	1034215953	Crit_235679	Kill Zombie
1277509	Achievement_Console_PS_Helltide	0	4062401	Name	Turning the Tides
1277509	Achievement_Console_PS_Helltide	1	3707583	Desc	Collect 1000 Aberrant Cinder in Helltide zones. 
1277712	Achievement_Console_PS_Level100	0	4062401	Name	Devoted Protector
1277712	Achievement_Console_PS_Level100	1	3707583	Desc	Reach Paragon Level 200 with any character. 
1274869	Achievement_Console_PS_Level50	0	4062401	Name	Dedicated Protector
1274869	Achievement_Console_PS_Level50	1	3707583	Desc	Reach Level 50 with any character. 
1277705	Achievement_Console_PS_Level50Hardcore	0	4062401	Name	True Perseverance
1277705	Achievement_Console_PS_Level50Hardcore	1	3707583	Desc	Reach Level 50 with a Hardcore character.
1275994	Achievement_Console_PS_Necromancer	0	4062401	Name	Army of Bones
1275994	Achievement_Console_PS_Necromancer	1	3707583	Desc	Summon 100 Skeleton Mages or Warriors as a Necromancer.
1276069	Achievement_Console_PS_NightmareDungeons	0	4062401	Name	Living Nightmares
1276069	Achievement_Console_PS_NightmareDungeons	1	3707583	Desc	Complete a Nightmare Dungeon in Torment 2 or higher.
1277675	Achievement_Console_PS_PVP	0	4062401	Name	Master Combatant
1277675	Achievement_Console_PS_PVP	1	3707583	Desc	Get 5 PvP kills.
1277724	Achievement_Console_PS_Platinum	0	4062401	Name	Arise, Champion
1277724	Achievement_Console_PS_Platinum	1	3707583	Desc	Collect all other trophies. 
1277664	Achievement_Console_PS_Potion	0	4062401	Name	First Aid
1277664	Achievement_Console_PS_Potion	1	3707583	Desc	Use your Healing Potion 1,000 times. 
1276021	Achievement_Console_PS_Rogue	0	4062401	Name	In and Out
1276021	Achievement_Console_PS_Rogue	1	3707583	Desc	Kill 50 enemies in melee range and 50 enemies out of melee range as a Rogue.
1276021	Achievement_Console_PS_Rogue	2	1034216808	Crit_235706	Melee Kills
1276021	Achievement_Console_PS_Rogue	3	1034216806	Crit_235704	Range Kills
1275795	Achievement_Console_PS_SnakeSpider	0	4062401	Name	Exterminator
1275795	Achievement_Console_PS_SnakeSpider	1	3707583	Desc	Kill 666 Snakes or Spiders.
1275795	Achievement_Console_PS_SnakeSpider	2	1034216010	Crit_235690	Kill Snakes
1275795	Achievement_Console_PS_SnakeSpider	3	1034215985	Crit_235688	Kill Spiders
1276028	Achievement_Console_PS_Sorcerer	0	4062401	Name	Master of the Elements
1276028	Achievement_Console_PS_Sorcerer	1	3707583	Desc	Kill 100 enemies with Fire, Frost, or Lightning damage as a Sorcerer.
1276028	Achievement_Console_PS_Sorcerer	2	1034216810	Crit_235708	Lightning Kills
1276028	Achievement_Console_PS_Sorcerer	3	1034216835	Crit_235710	Fire Kills
1276028	Achievement_Console_PS_Sorcerer	4	1034216836	Crit_235711	Frost Kills
1277717	Achievement_Console_PS_UberLilith	0	4062401	Name	End of the First Mother
1277717	Achievement_Console_PS_UberLilith	1	3707583	Desc	Defeat the Echo of Lilith.
1276066	Achievement_Console_PS_Upgrading	0	4062401	Name	Potent Alterations
1276066	Achievement_Console_PS_Upgrading	1	3707583	Desc	Temper a piece of Armor, Jewelry, and a Weapon.
1276066	Achievement_Console_PS_Upgrading	2	1034216841	Crit_235716	Temper Armor
1276066	Achievement_Console_PS_Upgrading	3	1034253003	Crit_236780	Temper Jewelry
1276066	Achievement_Console_PS_Upgrading	4	1034252979	Crit_236779	Temper Weapon
1277554	Achievement_Console_PS_Whispers	0	4062401	Name	Chaotic Whispers
1277554	Achievement_Console_PS_Whispers	1	3707583	Desc	Acquire 10 Caches of Chaos from the Tree of Whispers.
1277678	Achievement_Console_PS_WorldBoss	0	4062401	Name	Worldly Slayer
1277678	Achievement_Console_PS_WorldBoss	1	3707583	Desc	Kill any World Boss.
1283192	Achievement_Console_XBox_BanditCultistKnight	0	4062401	Name	Tortured Souls
1283192	Achievement_Console_XBox_BanditCultistKnight	1	3707583	Desc	Kill 666 Bandits, Cultists, or Knights.
1283192	Achievement_Console_XBox_BanditCultistKnight	2	1034246244	Crit_236116	Kill Bandits
1283192	Achievement_Console_XBox_BanditCultistKnight	3	1034246245	Crit_236117	Kill Cultists
1283192	Achievement_Console_XBox_BanditCultistKnight	4	1034246246	Crit_236118	Kill Knights
1283194	Achievement_Console_XBox_Barbarian	0	4062401	Name	Hammer Down
1283194	Achievement_Console_XBox_Barbarian	1	3707583	Desc	Kill 50 enemies while Berserking as a Barbarian.
1283196	Achievement_Console_XBox_Campaign	0	4062401	Name	Emancipation
1283196	Achievement_Console_XBox_Campaign	1	3707583	Desc	Complete the campaign.
1283198	Achievement_Console_XBox_CodexAspects	0	4062401	Name	Curious Collector
1283198	Achievement_Console_XBox_CodexAspects	1	3707583	Desc	Imprint 10 items at the Occultist with an Aspect from the Codex of Power.
1283200	Achievement_Console_XBox_Crafting	0	1036697847	Crit_258896	Craft Elixir
1283200	Achievement_Console_XBox_Crafting	1	1036697848	Crit_258897	Craft Incense
1283200	Achievement_Console_XBox_Crafting	2	4062401	Name	Convenient Crafts
1283200	Achievement_Console_XBox_Crafting	3	3707583	Desc	Craft any Elixir and any Incense.
1283202	Achievement_Console_XBox_DemonFallenGoatmen	0	4062401	Name	Legion Killer
1283202	Achievement_Console_XBox_DemonFallenGoatmen	1	3707583	Desc	Kill 666 Demons, Fallen, or Goatmen.
1283202	Achievement_Console_XBox_DemonFallenGoatmen	2	1034248586	Crit_236365	Kill Demons
1283202	Achievement_Console_XBox_DemonFallenGoatmen	3	1034248587	Crit_236366	Kill Fallen
1283202	Achievement_Console_XBox_DemonFallenGoatmen	4	1034248588	Crit_236367	Kill Goatman
1283204	Achievement_Console_XBox_DrownedVampireWerewolf	0	4062401	Name	Turned
1283204	Achievement_Console_XBox_DrownedVampireWerewolf	1	3707583	Desc	Kill 666 Drowned, Vampires, or Werewolves.
1283204	Achievement_Console_XBox_DrownedVampireWerewolf	2	1034248616	Crit_236372	Kill Drowned
1283204	Achievement_Console_XBox_DrownedVampireWerewolf	3	1034248617	Crit_236373	Kill Vampires
1283204	Achievement_Console_XBox_DrownedVampireWerewolf	4	1034248618	Crit_236374	Kill Werewolves
1283208	Achievement_Console_XBox_Druid	0	4062401	Name	Shifty Swipes
1283208	Achievement_Console_XBox_Druid	1	3707583	Desc	Kill 50 enemies in Werebear form and 50 enemies in Werewolf form as a Druid. 
1283208	Achievement_Console_XBox_Druid	2	1034248623	Crit_236379	Werebear Kills
1283208	Achievement_Console_XBox_Druid	3	1034248647	Crit_236380	Werewolf Kills
1283210	Achievement_Console_XBox_Exploration	0	4062401	Name	Estuar Sightseer
1283210	Achievement_Console_XBox_Exploration	1	3707583	Desc	Explore all of Estuar.
